t,skew,phase,vpp,filt,avg,amp,rms
1759794116.0542595,9.3405,336.258,0.547917,0.60273,0.455495,0.245599,0.06351433
1759794116.2483592,9.3405,336.258,0.547917,0.60898,0.462943,0.27237,0.06335885
1759794116.430517,-0.6501,336.598,0.560417,0.60977,0.452422,0.251823,0.06369846
1759794116.6079187,9.3655,337.159,0.560417,0.60977,0.460469,0.252474,0.06350036
1759794116.6892211,-0.625,337.501,0.826042,0.71628,0.460469,0.252474,0.06350036
1759794116.841725,9.3805,337.699,0.540625,0.5974,0.450885,0.251901,0.06370959
1759794117.013897,-0.6101,338.037,0.554167,0.60586,0.460859,0.279635,0.06346469
1759794117.1895013,9.4005,338.037,0.557292,0.61068,0.452656,0.258802,0.06377842
1759794117.3873851,9.4005,338.419,0.557292,0.61068,0.460417,0.259141,0.06353969
1759794117.564829,-0.585,338.939,0.546875,0.6013,0.453802,0.282604,0.06379136
1759794117.7346568,9.4206,339.14,0.546875,0.6013,0.453802,0.282604,0.06355155
1759794117.9343708,-0.57,339.48199999999997,0.989583,0.78672,0.460234,0.259219,0.06384252
1759794118.0230374,9.445500000000001,340.04,0.563542,0.61211,0.454219,0.285417,0.06384252
1759794119.1099417,-0.8251000000000001,330.298,0.546875,0.60117,0.463177,0.251563,0.06355563
1759794120.2410357,9.0663,326.387,0.541667,0.59987,0.45349,0.259609,0.06346778
1759794120.4383378,9.0663,326.387,0.538542,0.59362,0.462057,0.272448,0.06319727
1759794120.625539,9.0863,327.108,0.544792,0.60052,0.45224,0.279635,0.06350267
1759794120.7954268,9.0955,327.439,0.542708,0.60273,0.459505,0.292526,0.06383055
1759794120.9821665,9.0955,327.439,0.542708,0.60964,0.452266,0.252865,0.06352864
1759794121.168756,-0.8951,327.778,0.547917,0.68346,0.458255,0.27013,0.06379475
1759794121.342816,9.120700000000001,328.322,0.746875,0.68346,0.452083,0.292813,0.0634848
1759794121.4337661,-0.8751,328.497,0.546875,0.60365,0.452083,0.292813,0.0634848
1759794121.5729787,9.1356,328.88,0.54375,0.60104,0.456198,0.24612,0.06374553
1759794121.7605956,-0.8551,329.218,0.557292,0.61081,0.452292,0.256953,0.06346218
1759794121.9352422,9.1555,329.598,0.540625,0.59987,0.454609,0.246302,0.06372707
1759794122.1275375,9.1555,329.598,0.540625,0.59167,0.452214,0.258151,0.06339154
1759794122.3042672,-0.8401,329.757,0.55,0.59974,0.454245,0.232891,0.06367062
1759794122.4785237,9.170599999999999,330.14,0.55,0.59974,0.454245,0.259609,0.06334959
1759794122.6789799,-0.8151,330.657,0.551042,0.60052,0.45487,0.259609,0.06358164
1759794122.7605586,9.1956,331.04,0.54375,0.60091,0.454375,0.319766,0.06358164
1759794122.8850584,-0.7950999999999999,331.378,0.567708,0.60794,0.453958,0.259583,0.06333479
1759794123.0657215,-0.7950999999999999,331.378,0.567708,0.6069,0.453464,0.299349,0.06359854
1759794123.260833,9.2105,331.579,0.542708,0.6069,0.45125,0.272448,0.06334149
1759794123.4417984,-0.78,331.918,0.552083,0.61276,0.451953,0.299063,0.0636813
1759794123.6156893,9.2356,332.48,0.572917,0.61276,0.451953,0.299063,0.06342056
1759794123.7086313,-0.76,332.638,0.553125,0.59688,0.45276,0.266172,0.06342056
1759794123.8498359,9.2509,333.014,0.547917,0.59648,0.452969,0.233281,0.0636136
1759794124.0304565,-0.74,333.358,0.54375,0.60195,0.45349,0.286484,0.06333332
1759794124.2035313,-0.74,333.358,0.542708,0.60247,0.452083,0.252578,0.06361358
1759794124.398106,9.2706,333.74,0.542708,0.60247,0.453906,0.286224,0.06332885
1759794124.5793078,-0.7201,334.076,0.546875,0.60977,0.452448,0.265078,0.06361572
1759794124.6601336,9.2905,334.458,0.551042,0.60977,0.452448,0.265078,0.06361572
1759794124.8138242,-0.7001000000000001,334.797,0.545833,0.60612,0.453021,0.278359,0.06339397
1759794124.9906948,9.3105,335.178,0.582292,0.61992,0.45224,0.304609,0.06372135
1759794125.1538408,9.321299999999999,335.567,0.547917,0.60169,0.460078,0.28612,0.0640274
1759794125.348499,9.321299999999999,335.567,0.547917,0.59766,0.450885,0.246094,0.0636439
1759794125.5368545,-0.67,335.878,0.544792,0.6,0.458672,0.259792,0.06395826
1759794125.7074382,9.340599999999998,336.261,0.544792,0.60247,0.449427,0.285859,0.06361909
1759794125.7907712,-0.6501,336.596,0.553125,0.60247,0.449427,0.285859,0.06361909
1759794125.9420729,9.3613,337.007,0.545833,0.60365,0.456927,0.245599,0.06388491
1759794126.109484,-0.6301,337.318,0.55,0.60573,0.448698,0.279427,0.06358131
1759794126.285325,-0.6301,337.318,0.716667,0.66667,0.456484,0.292682,0.06389127
1759794126.469027,9.3805,337.699,0.716667,0.66667,0.456484,0.292682,0.0635516
1759794126.6685085,-0.6151000000000001,337.858,0.551042,0.59805,0.457552,0.258203,0.06379478
1759794126.844912,9.4005,338.418,0.542708,0.60313,0.451719,0.27901,0.06354915
1759794126.9361537,-0.5900000000000001,338.759,0.716667,0.67122,0.451719,0.27901,0.06354915
1759794127.0868032,9.4155,338.958,0.546875,0.60391,0.455703,0.291693,0.06379523
1759794127.259857,9.4306,339.5,0.595833,0.61862,0.463385,0.279609,0.06409122
1759794127.437242,9.4306,339.5,0.635417,0.63073,0.453099,0.26612,0.06378698
1759794127.6338687,-0.5599999999999999,339.838,0.635417,0.63073,0.453099,0.238828,0.0640308
1759794127.8110378,9.4505,340.219,0.553125,0.59609,0.452005,0.246016,0.06363065
1759794128.9644992,-0.8451,329.577,0.54375,0.60313,0.463672,0.279349,0.06315405
1759794130.093173,9.0505,325.818,0.540625,0.5957,0.453906,0.279479,0.06336337
1759794130.273034,9.0505,325.818,0.540625,0.5957,0.448021,0.246302,0.06302615
1759794130.4533606,-0.94,326.158,0.538542,0.59115,0.448021,0.246302,0.06332373
1759794130.5385659,9.075700000000001,326.702,0.695833,0.65755,0.453333,0.267786,0.06332373
1759794130.6743817,-0.9201,326.877,0.557292,0.6082,0.448255,0.271693,0.0630223
1759794130.8687127,9.0906,326.877,0.55,0.6026,0.453724,0.272734,0.06332791
1759794131.0439882,-0.9,327.598,0.553125,0.5987,0.449557,0.239427,0.06303666
1759794131.2192373,-0.9,327.598,0.553125,0.60508,0.452813,0.259557,0.06329793
1759794131.2991476,9.1106,327.982,0.545833,0.60508,0.452813,0.259557,0.06329793
1759794131.4593892,-0.88,328.319,0.540625,0.59818,0.450156,0.239896,0.06299304
1759794131.6206033,9.138,328.967,0.660417,0.63776,0.452708,0.239167,0.06329049
1759794131.7964509,9.138,328.967,0.529167,0.5944,0.450234,0.251771,0.06296537
1759794131.9860685,-0.8601000000000001,329.038,0.529167,0.5944,0.451641,0.259661,0.06313208
1759794132.1600754,9.1455,329.238,0.534375,0.59271,0.451641,0.259505,0.06278404
1759794132.246595,-0.8401,329.757,0.535417,0.59102,0.451432,0.259505,0.06278404
1759794132.3881314,9.1705,330.139,0.544792,0.59974,0.452135,0.259792,0.06304373
1759794132.5739174,-0.825,330.298,0.532292,0.58737,0.451745,0.253255,0.06271519
1759794132.7548468,-0.8099999999999999,330.839,0.548958,0.60065,0.459401,0.272943,0.06254956
1759794132.948306,9.2005,330.839,0.5625,0.60391,0.449505,0.273021,0.06284892
1759794133.1454237,-0.7950999999999999,331.378,0.538542,0.59766,0.457682,0.264349,0.06260733
1759794133.3212533,9.220600000000001,331.94,0.54375,0.59987,0.447474,0.253021,0.0628851
1759794133.517808,9.220600000000001,331.94,0.536458,0.5918,0.456641,0.239661,0.06260902
1759794133.6980195,9.2355,332.479,0.536458,0.59128,0.446875,0.266406,0.06289041
1759794133.8777244,9.2355,332.479,0.534375,0.59206,0.455729,0.26651,0.06263327
1759794134.0646377,-0.755,332.819,0.534375,0.59206,0.455729,0.266328,0.06293079
1759794134.2436295,9.2606,333.383,0.880208,0.73112,0.453828,0.299349,0.06271701
1759794134.3291974,-0.7301,333.717,0.573958,0.61432,0.453828,0.299349,0.06271701
1759794134.4641616,9.275500000000001,333.918,0.538542,0.59492,0.448203,0.252682,0.06294968
1759794134.6601222,-0.7201,333.918,0.526042,0.59427,0.451953,0.233047,0.06265216
1759794134.8365068,9.2957,334.622,0.804167,0.69831,0.448307,0.319792,0.06287563
1759794135.0239463,9.2957,334.622,0.5625,0.60378,0.452552,0.272708,0.06259384
1759794135.2198126,-0.6951,334.977,0.5625,0.59232,0.446719,0.259714,0.0628039
1759794135.3948052,9.320500000000001,335.539,0.595833,0.61732,0.451172,0.266276,0.06256458
1759794135.5661855,-0.6700999999999999,335.878,0.595833,0.61732,0.451172,0.266276,0.06287301
1759794135.6542149,9.3355,336.079,0.5625,0.60456,0.446771,0.272995,0.06287301
1759794135.8020954,-0.655,336.418,0.580208,0.61263,0.450417,0.261641,0.06263919
1759794135.9894297,9.3505,336.618,0.530208,0.59102,0.447734,0.273125,0.06281137
1759794136.1775942,-0.64,336.96,0.53125,0.58932,0.450052,0.264505,0.06249595
1759794136.361856,9.3705,337.339,0.530208,0.59023,0.447604,0.246432,0.06268315
1759794136.5364747,9.3805,337.7,0.529167,0.58594,0.455755,0.293125,0.06288886
1759794136.7202814,9.3805,337.7,0.529167,0.58568,0.446484,0.252943,0.06253823
1759794136.9086561,-0.6101,338.037,0.530208,0.58568,0.453776,0.245521,0.0627801
1759794137.0861554,9.4005,338.419,0.532292,0.59714,0.443177,0.221094,0.06245131
1759794137.171249,-0.5851,338.937,0.536458,0.5918,0.443177,0.221094,0.06245131
1759794137.3196237,9.4256,339.322,0.611458,0.61927,0.451901,0.252839,0.06277509
1759794137.4899518,-0.57,339.481,0.888542,0.73997,0.444089,0.279818,0.06256499
1759794137.6647723,-0.57,339.481,0.8,0.69375,0.451224,0.273125,0.06282341
1759794137.8396714,9.4456,340.019,0.8,0.69375,0.451224,0.273125,0.06253651
1759794139.0394688,-0.8001,331.198,0.533333,0.59258,0.446693,0.299844,0.06288807
1759794140.194192,9.0256,324.895,0.666667,0.63776,0.448854,0.273203,0.06265843
1759794140.3723748,9.0256,324.895,0.666667,0.58477,0.442813,0.252813,0.06238331
1759794140.5573866,-0.9601,325.438,0.533333,0.58477,0.442813,0.252813,0.06269277
1759794140.640195,9.0505,325.818,0.551042,0.59505,0.447526,0.246536,0.06269277
1759794140.7794583,-0.945,325.98,0.541667,0.60156,0.443021,0.251797,0.0624571
1759794140.9630651,9.0655,326.359,0.519792,0.57891,0.446354,0.247214,0.06262326
1759794141.150465,-0.9251,326.359,0.530208,0.58099,0.443307,0.285703,0.06231735
1759794141.32649,-0.9251,326.698,0.528125,0.58815,0.446901,0.259193,0.06255051
1759794141.4993618,9.0905,327.259,0.528125,0.58815,0.446901,0.286172,0.06225754
1759794141.695903,-0.8999,327.60699999999997,0.530208,0.58203,0.444245,0.259531,0.06263645
1759794141.7797754,9.1056,327.8,0.579167,0.61185,0.448177,0.259531,0.06263645
1759794141.910911,-0.8851,328.137,0.533333,0.58229,0.444635,0.252396,0.0622935
1759794142.1196432,-0.8851,328.137,0.534375,0.59505,0.447135,0.259479,0.06258885
1759794142.286902,-0.8651000000000001,328.858,0.547917,0.59857,0.44487,0.248932,0.06232702
1759794142.4792871,-0.8551,329.217,0.535417,0.59622,0.45276,0.266354,0.06210432
1759794142.6696086,9.1555,329.598,0.538542,0.59557,0.444115,0.250026,0.06236229
1759794142.845797,-0.8401,329.758,0.530208,0.59115,0.452083,0.233177,0.06211556
1759794143.0200493,-0.8401,329.758,0.530208,0.68971,0.443307,0.270469,0.06245189
1759794143.2068272,9.175600000000001,330.321,0.783333,0.68971,0.443307,0.270469,0.06218526
1759794143.3847828,-0.8201,330.477,0.54375,0.59792,0.452734,0.246563,0.0625246
1759794143.4714756,9.2005,331.219,0.545833,0.59779,0.444505,0.232734,0.0625246
1759794143.6077259,-0.7950999999999999,331.377,0.530208,0.58841,0.451745,0.239141,0.06225152
1759794143.7966454,-0.7950999999999999,331.377,0.535417,0.58919,0.443516,0.272031,0.06254222
1759794143.9792972,9.220600000000001,331.579,0.534375,0.58646,0.451458,0.235859,0.0627782
1759794144.1547797,9.220600000000001,331.94,0.533333,0.59727,0.442057,0.245833,0.06247512
1759794144.3516278,-0.7701,332.277,0.533333,0.59245,0.449896,0.250339,0.06277387
1759794144.5266833,9.2437,332.772,0.536458,0.59245,0.442839,0.252682,0.06238366
1759794144.610008,-0.75,333.0,0.53125,0.58294,0.442839,0.252682,0.06238366
1759794144.760382,9.2655,333.559,0.54375,0.59792,0.449427,0.238281,0.06264654
1759794144.9412978,-0.73,333.72,0.725,0.66341,0.443229,0.246615,0.06235926
1759794145.1236224,9.275500000000001,333.917,0.528125,0.58672,0.447995,0.258984,0.06256897
1759794145.3298273,-0.71,333.917,0.540625,0.59609,0.445182,0.272057,0.0623329
1759794145.4985008,9.3056,334.958,0.846875,0.71341,0.448281,0.29263,0.0625568
1759794145.681203,9.3106,335.181,0.532292,0.59232,0.45474,0.293932,0.06282155
1759794145.8864808,9.3106,335.181,0.528125,0.58008,0.443984,0.286224,0.06239477
1759794146.0552862,9.3306,335.9,0.526042,0.58086,0.451745,0.23276,0.06255372
1759794146.2344484,9.3306,335.9,0.526042,0.58424,0.442578,0.263464,0.06218536
1759794146.4327993,-0.6601,336.237,0.526042,0.58424,0.442578,0.279479,0.06240413
1759794146.6101668,9.345600000000001,336.441,0.530208,0.58581,0.441797,0.28625,0.06207863
1759794146.690521,-0.6401,336.956,0.53125,0.58581,0.441797,0.28625,0.06207863
1759794146.8187356,9.3705,337.339,0.530208,0.58594,0.448802,0.273307,0.06229023
1759794147.0031867,9.3705,337.339,0.535417,0.58307,0.44112,0.279557,0.06193321
1759794147.1805727,-0.63,337.319,0.535417,0.58815,0.448542,0.259505,0.06212084
1759794147.2606754,9.3855,337.879,0.55625,0.58815,0.448542,0.259505,0.06212084
1759794147.3883493,-0.6001,338.398,0.561458,0.59701,0.441641,0.251354,0.06184349
1759794147.5907247,-0.6001,338.398,0.521875,0.57956,0.447057,0.273047,0.06204084
1759794147.7636602,-0.5833,339.003,0.522917,0.57813,0.441328,0.266276,0.06169963
1759794147.9406643,-0.5833,339.003,0.522917,0.58281,0.44401,0.245833,0.06192708
1759794148.1253684,9.4256,339.321,0.522917,0.58281,0.44401,0.245833,0.06159135
1759794148.3037472,-0.5651,339.657,0.522917,0.58424,0.441615,0.285781,0.061366
1759794148.387914,-0.5601,339.838,0.526042,0.57799,0.449349,0.285781,0.061366
1759794148.5501852,9.4555,340.399,0.530208,0.58242,0.439818,0.26612,0.06163013
1759794149.6933768,-0.815,330.663,0.98125,0.75964,0.448411,0.272891,0.06139658
1759794150.810471,-0.945,325.98,0.509375,0.56641,0.442057,0.286432,0.0611278
1759794150.9816296,9.0663,326.388,0.507292,0.56953,0.434063,0.253151,0.06131367
1759794151.154717,9.0663,326.388,0.507292,0.57917,0.440443,0.285755,0.06111165
1759794151.370979,-0.9251,326.697,0.522917,0.57917,0.434271,0.233099,0.0612432
1759794151.5509632,-0.9051,327.41700000000003,0.5125,0.5737,0.43888,0.239818,0.06098192
1759794151.7390656,-0.9051,327.41700000000003,0.525,0.57669,0.433646,0.259323,0.06119787
1759794151.9228146,9.105500000000001,327.799,0.514583,0.56641,0.438333,0.226302,0.0609477
1759794152.0985954,-0.8801,327.95799999999997,0.527083,0.57604,0.445859,0.244375,0.0607625
1759794152.2740142,-0.8801,328.317,0.527083,0.57604,0.445859,0.252943,0.0609924
1759794152.359669,9.1356,328.88,0.526042,0.57565,0.435469,0.252943,0.0609924
1759794152.511023,-0.8551,329.217,0.513542,0.57188,0.442422,0.259453,0.06078223
1759794152.673897,9.150500000000001,329.419,0.521875,0.57643,0.433672,0.253177,0.0609863
1759794152.8574197,9.150500000000001,329.419,0.521875,0.57409,0.441354,0.246276,0.06072157
1759794153.0557318,-0.8401,329.756,0.513542,0.57305,0.433151,0.259661,0.06091231
1759794153.23678,9.1736,330.208,0.514583,0.58685,0.441016,0.252865,0.06075085
1759794153.4216304,-0.82,330.479,0.54375,0.58685,0.441016,0.253073,0.06099858
1759794153.614113,9.1905,330.858,0.519792,0.57643,0.440339,0.272969,0.06077756
1759794153.7885537,-0.8,331.199,0.516667,0.57513,0.44625,0.22638,0.06064426
1759794153.8699436,-0.785,331.739,0.511458,0.57513,0.44625,0.22638,0.06064426
1759794154.030872,9.225499999999998,332.119,0.521875,0.57852,0.437266,0.220938,0.06092852
1759794154.205808,-0.7701,332.277,0.514583,0.57201,0.443958,0.233099,0.06074526
1759794154.3855524,9.2355,332.48,0.516667,0.57461,0.43487,0.233021,0.06101187
1759794154.5797572,-0.7551,332.816,0.509375,0.57044,0.441797,0.239427,0.06080457
1759794154.7611382,9.2605,333.38,0.522917,0.57826,0.433177,0.286458,0.06109757
1759794154.9391751,9.2605,333.38,0.914583,0.72799,0.440859,0.272396,0.0608604
1759794155.1206477,-0.73,333.722,0.914583,0.72799,0.432161,0.246328,0.06115374
1759794155.3074815,9.2805,334.098,0.696875,0.64622,0.439063,0.265677,0.06093448
1759794155.3892777,-0.7151,334.258,0.517708,0.57044,0.439063,0.265677,0.06093448
1759794155.516128,9.2955,334.64,0.515625,0.57617,0.432604,0.252891,0.06119363
1759794155.7105544,9.2955,334.64,0.515625,0.57617,0.437995,0.286172,0.06096594
1759794155.8854418,-0.6951,334.977,0.515625,0.57695,0.431615,0.253255,0.06120106
1759794156.0666752,9.320500000000001,335.538,0.515625,0.57695,0.431615,0.279531,0.06091403
1759794156.1478286,-0.6751,335.698,0.51875,0.57604,0.437005,0.279531,0.06091403
1759794156.3229823,9.341500000000002,336.267,0.89375,0.72474,0.432865,0.24401,0.06111183
1759794156.48103,-0.655,336.42,0.5125,0.57422,0.43776,0.23724,0.06079821
1759794156.6536055,9.3555,336.798,0.519792,0.57747,0.433932,0.280625,0.06105514
1759794156.842524,9.3555,336.798,0.519792,0.57669,0.437214,0.267396,0.06081213
1759794157.0171516,-0.635,337.138,0.51875,0.57669,0.433568,0.246849,0.06103983
1759794157.0999658,9.3755,337.518,0.516667,0.57617,0.433568,0.246849,0.06103983
1759794157.235873,-0.6151000000000001,337.856,0.519792,0.57578,0.436797,0.236536,0.06077087
1759794157.4239113,9.3955,338.24,0.525,0.58138,0.434531,0.29349,0.06101557
1759794157.5995731,-0.5951,338.24,0.522917,0.57656,0.436328,0.254089,0.06078005
1759794157.7873766,-0.5951,338.576,0.522917,0.57656,0.436328,0.293099,0.0610378
1759794157.9664075,9.4155,338.958,0.517708,0.57539,0.437057,0.301563,0.06068424
1759794158.1415606,-0.5751000000000001,339.296,0.521875,0.57214,0.437057,0.240833,0.06052797
1759794158.22679,-0.5651,339.656,0.522917,0.58164,0.444349,0.240833,0.06052797
1759794158.3868012,9.4456,340.041,0.532292,0.58424,0.433646,0.26737,0.06083598
1759794159.5275638,-0.8351,329.938,0.520833,0.57331,0.432656,0.260365,0.06088613
1759794160.6330202,9.0463,325.667,0.511458,0.56719,0.441198,0.273672,0.0610153
1759794160.8047955,-0.9501,325.798,0.507292,0.56523,0.432344,0.260365,0.06070855
1759794160.9814324,-0.9501,325.798,0.507292,0.59258,0.439792,0.240703,0.0609521
1759794161.1665812,9.0655,326.316,0.5625,0.59258,0.439792,0.240703,0.06069787
1759794161.3415928,-0.9301,326.516,0.529167,0.57565,0.431536,0.293932,0.06046615
1759794161.4254227,-0.9201,326.877,0.51875,0.56862,0.437318,0.293932,0.06046615
1759794161.5754883,9.0955,327.437,0.519792,0.57305,0.430964,0.305208,0.06073054
1759794161.7504623,-0.8951,327.775,0.516667,0.57109,0.437604,0.266198,0.0604744
1759794161.9237988,-0.8951,327.775,0.515625,0.57122,0.4325,0.260911,0.06071154
1759794162.114631,9.1105,327.979,0.515625,0.57122,0.4325,0.260911,0.06047249
1759794162.293715,-0.88,328.319,0.532292,0.58307,0.437318,0.280651,0.06075649
1759794162.3760188,9.1305,328.7,0.534375,0.58516,0.433854,0.280651,0.06075649
1759794162.5129342,-0.8591,329.073,0.522917,0.56966,0.438073,0.240599,0.06050588
1759794162.702949,9.1555,329.073,0.526042,0.57526,0.433932,0.260469,0.06085098
1759794162.8941717,-0.8401,329.597,0.519792,0.57448,0.437865,0.247578,0.06058253
1759794163.0774813,9.1655,329.758,0.511458,0.57109,0.434635,0.260938,0.06082248
1759794163.27334,9.1655,329.96,0.51875,0.57344,0.438464,0.247161,0.0605901
1759794163.4486868,-0.8101,330.836,0.523958,0.57773,0.445469,0.267318,0.0604265
1759794163.6415017,-0.8101,330.836,0.523958,0.58359,0.436536,0.240833,0.06070997
1759794163.8282905,-0.7950999999999999,331.219,0.51875,0.57539,0.443724,0.24,0.0605165
1759794164.004304,-0.7850999999999999,331.738,0.55,0.58867,0.451589,0.259818,0.06043911
1759794164.1905015,-0.7850999999999999,331.738,0.55,0.58099,0.440807,0.30776,0.06072584
1759794164.37371,9.230500000000001,332.298,0.519792,0.58099,0.448021,0.274193,0.06054549
1759794164.5502315,-0.7601,332.637,0.516667,0.5793,0.448021,0.274453,0.06082068
1759794164.6381185,9.250599999999999,333.021,0.522917,0.57956,0.439349,0.274453,0.06082068
1759794164.799946,-0.745,333.179,0.525,0.5763,0.447083,0.267578,0.06060684
1759794164.9598398,9.2655,333.56,0.523958,0.57969,0.438203,0.255495,0.06090147
1759794165.1344495,9.2655,333.56,0.525,0.5806,0.446641,0.23375,0.06069926
1759794165.313463,-0.725,333.899,0.525,0.5806,0.446641,0.23375,0.06096943
